answer_id,qa_key,question_number_int,phase,question_weight_v3,dimension_primary,dimension_secondary,answer_letter,answer_text,archetype,shadow_type,comm_health_norm,reg_health_norm,love_relational_norm,readiness_norm,pacing_norm,attachment_risk_norm,centered_polarity_norm,reciprocity_signal_norm,integrity_penalty_norm,cluster_penalty_norm,pattern_risk_norm,forecast_norm,pos_agg,chem_agg,risk_agg,risk_band,pos_band,chem_band,access_style_label_v8,conflict_style_label_v8,repair_style_label_v8,attachment_style_label_v8,nervous_system_bias_label_v8,selection_gap_flag_v8
Q38_D,038_D,38,Core,1.2,CommitmentPace,IntentAlignment,D,I start thinking it's too good to be true. I wonder how long until they get tired of the real me.,Phantom Seeker,,0.74,0.74,0.7,0.2,0.5222857142857142,0.1773988571428572,0.625,0.5885333333333332,0.0,0.3571428571428572,0.0,0.2,0.5554135534391534,0.5420278319999999,0.1069083428571429,Low,Medium,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q38_E,038_E,38,Core,1.2,CommitmentPace,IntentAlignment,E,"I try to prove I'm worth staying for-get more helpful, more thoughtful, like I need to earn that kind of care.",Fixer,,0.74,0.92,0.72,0.4,0.6002857142857143,0.1562308571428571,0.4374999999999999,0.6493333333333332,0.0,0.3571428571428572,0.0,0.4,0.6423307978835979,0.458508036,0.1026747428571429,Low,Medium,Low,Measured,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q39_A,039_A,39,Core,1.2,CommitmentPace,IntentAlignment,A,"I freeze a little. I care, but I don't always know what to do when it gets intense.",Icebox,,0.36,0.28,0.76,0.2,0.4642857142857142,0.2007828571428572,0.6875,0.5188,0.0,0.3571428571428572,0.0,0.0,0.4525541587301587,0.6025705800000001,0.1115851428571429,Low,Low,Medium,Selective,Avoidant,Suppress,Mixed,Mixed,Low
Q39_B,039_B,39,Core,1.2,CommitmentPace,IntentAlignment,B,I jump into soothe mode-even if I'm overwhelmed too. I just want to make it stop for them.,Fixer,,0.74,0.92,0.72,0.8,0.8959999999999999,0.04154400000000001,0.4374999999999999,0.8313333333333333,0.0,0.0,0.0,0.8,0.8473841820105821,0.6333192679999999,0.008308800000000002,Low,High,Medium,Open,Emotional,Co-repair,Slow-build,Calm-seeking,Low
Q39_C,039_C,39,Core,1.2,CommitmentPace,IntentAlignment,C,I try to keep my face calm while scanning for the root of what triggered it. I want to understand more than react.,Analyzer,,0.68,0.74,0.72,0.8,0.8599999999999999,0.05128800000000001,0.5,0.8001333333333333,0.0,0.0,0.0,0.8,0.8155911153439154,0.6491039359999999,0.0102576,Low,High,Medium,Measured,Logical,Co-repair,Slow-build,Calm-seeking,Low
Q39_D,039_D,39,Core,1.2,CommitmentPace,IntentAlignment,D,"I stay with them, but I don't say much. I figure they'll talk when they're ready-I just try to hold space without pressure.",Survivor,,0.74,0.74,0.72,0.8,0.8199999999999998,0.1690453333333334,0.4374999999999999,0.7830666666666666,0.0,0.0,0.3333333333333333,0.8,0.8148699005291005,0.6185492306666666,0.1004757333333333,Low,High,Medium,Open,Emotional,Co-repair,Slow-build,Calm-seeking,Low
Q39_E,039_E,39,Core,1.2,CommitmentPace,IntentAlignment,E,I redirect. Ask if they wanna get food or watch something-anything to ground them and shift the energy.,Performer,,0.56,0.48,0.62,0.4,0.5694285714285714,0.1600742857142857,0.9375,0.5883999999999999,0.0,0.2857142857142857,0.0,0.2,0.5677160634920635,0.7173604199999999,0.08915771428571428,Low,Medium,High,Selective,Indirect,Delay,Mixed,Mixed,Low
Q40_A,040_A,40,Core,1.2,CommitmentPace,IntentAlignment,A,"To prove I'm wanted. If I'm chosen, it means I'm not as forgettable as I feel.",Phantom Seeker,,0.74,0.74,0.7,0.2,0.4582857142857142,0.1875588571428572,0.625,0.5518666666666666,0.0,0.3571428571428572,0.0,0.0,0.5106158814814815,0.484543352,0.1089403428571429,Low,Low,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q40_B,040_B,40,Core,1.2,CommitmentPace,IntentAlignment,B,"To stay in control. If I keep the upper hand, I can leave before I get left.",Icebox,,0.36,0.28,0.76,0.2,0.4571428571428571,0.2132114285714286,0.6875,0.5188,0.0,0.4285714285714285,0.0,0.0,0.449392253968254,0.6022225800000001,0.1283565714285714,Low,Low,Medium,Selective,Avoidant,Suppress,Mixed,Mixed,Low
Q40_C,040_C,40,Core,1.2,CommitmentPace,IntentAlignment,C,"To matter. If I'm helpful or healing, it gives me a reason to be kept around.",Fixer,,0.74,0.92,0.72,0.8,0.8959999999999999,0.04154400000000001,0.4374999999999999,0.8313333333333333,0.0,0.0,0.0,0.8,0.8473841820105821,0.6333192679999999,0.008308800000000002,Low,High,Medium,Open,Emotional,Co-repair,Slow-build,Calm-seeking,Low
Q40_D,040_D,40,Core,1.2,CommitmentPace,IntentAlignment,D,"To finally feel safe. If someone sees me fully and stays, that rewrites everything.",Romantic Idealist,,0.74,0.48,0.62,0.8,0.822,0.05932800000000001,0.7499999999999999,0.7625333333333333,0.0,0.0,0.0,0.6,0.7761401947089948,0.766808816,0.0118656,Low,High,High,Measured,Emotional,Re-engage,Slow-build,Mixed,Low
Q40_E,040_E,40,Core,1.2,CommitmentPace,IntentAlignment,E,"To be mirrored. If someone gets me and reflects me back clearly, that's where I feel most alive",Analyzer,,0.68,0.74,0.72,1.0,0.9079999999999999,0.03664800000000001,0.5,0.8361333333333333,0.0,0.0,0.0,0.8,0.8676059724867726,0.6635138559999999,0.007329600000000001,Low,High,Medium,Open,Logical,Co-repair,Slow-build,Mixed,Low
Q41_A,041_A,41,Core,1.3,EmotionalNeeds,IntimacyThreshold,A,"People who feel just out of reach. If it's too easy, I question it.",Phantom Seeker,,0.74,0.74,0.7,0.2,0.5222857142857142,0.1773988571428572,0.625,0.5885333333333332,0.0,0.3571428571428572,0.0,0.2,0.5554135534391534,0.5420278319999999,0.1069083428571429,Low,Medium,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q41_B,041_B,41,Core,1.3,EmotionalNeeds,IntimacyThreshold,B,"The ones who don't really need me. If I win them over, it means I'm finally enough.",Fixer,,0.74,0.92,0.72,0.4,0.6362857142857142,0.1499908571428571,0.4374999999999999,0.6859999999999999,0.0,0.3571428571428572,0.0,0.4,0.6653862476190477,0.515882756,0.1014267428571429,Low,Medium,Low,Measured,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q41_C,041_C,41,Core,1.3,EmotionalNeeds,IntimacyThreshold,C,People who match my energy but not my depth. It lets me stay in control.,Performer,,0.56,0.48,0.62,0.2,0.4431428571428571,0.2085314285714286,0.9375,0.5157333333333334,0.0,0.4285714285714285,0.0,0.0,0.4726870264550265,0.65880362,0.1274205714285714,Low,Low,Medium,Selective,Indirect,Delay,Mixed,Mixed,Low
Q41_D,041_D,41,Core,1.3,EmotionalNeeds,IntimacyThreshold,D,"Intellectual equals. If they can't meet me mentally, I lose interest, fast.",Analyzer,,0.68,0.74,0.72,1.0,0.9079999999999999,0.03664800000000001,0.5,0.8361333333333333,0.0,0.0,0.0,0.8,0.8676059724867726,0.6635138559999999,0.007329600000000001,Low,High,Medium,Open,Logical,Co-repair,Slow-build,Mixed,Low
Q41_E,041_E,41,Core,1.3,EmotionalNeeds,IntimacyThreshold,E,"Safe people I don't fully open up to. That way, if they leave, they never really had me.",Icebox,,0.36,0.28,0.76,0.4,0.5986666666666667,0.1543804444444445,0.6875,0.5825777777777777,0.0,0.0,0.1111111111111111,0.2,0.5513270067019401,0.6750698475555557,0.05309831111111112,Low,Medium,Medium,Selective,Avoidant,Delay,Mixed,Mixed,Low
Q42_A,042_A,42,Core,1.3,EmotionalNeeds,IntimacyThreshold,A,"I don't let people in all the way. Even when I care, I keep a part of me tucked away.",Icebox,,0.36,0.28,0.76,0.4,0.5840000000000001,0.119856,0.6875,0.5914666666666666,0.0,0.0,0.0,0.0,0.5241046433862435,0.6620365320000001,0.0239712,Low,Low,Medium,Selective,Avoidant,Delay,Mixed,Mixed,Low
Q42_B,042_B,42,Core,1.3,EmotionalNeeds,IntimacyThreshold,B,"I overthink everything. Even when things are good, my mind finds the cracks.",Analyzer,,0.68,0.74,0.72,0.4,0.6362857142857142,0.1546948571428571,0.5,0.6547999999999999,0.0,0.3571428571428572,0.0,0.4,0.6375931809523809,0.543008544,0.1023675428571429,Low,Medium,Low,Measured,Logical,Re-engage,Mixed,Calm-seeking,Low
Q42_C,042_C,42,Core,1.3,EmotionalNeeds,IntimacyThreshold,C,"I give too much. I show up too hard, too fast, and it never feels like it's enough.",Fixer,,0.74,0.92,0.72,0.4,0.6362857142857142,0.1499908571428571,0.4374999999999999,0.6859999999999999,0.0,0.3571428571428572,0.0,0.4,0.6653862476190477,0.515882756,0.1014267428571429,Low,Medium,Low,Measured,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q42_D,042_D,42,Core,1.3,EmotionalNeeds,IntimacyThreshold,D,"I second-guess my worth constantly. I know I come off cool, but underneath, I'm never really sure why anyone stays.",Phantom Seeker,,0.74,0.74,0.7,0.2,0.5089523809523809,0.2170433015873016,0.625,0.5796444444444444,0.0,0.3571428571428572,0.1111111111111111,0.2,0.5527863929453263,0.5409177875555555,0.137059453968254,Low,Medium,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q42_E,042_E,42,Core,1.3,EmotionalNeeds,IntimacyThreshold,E,"I perform who I think they want, until I don't even know what the real version of me looks like",Performer,,0.56,0.48,0.62,0.2,0.4502857142857142,0.1961028571428572,0.9375,0.5157333333333334,0.0,0.3571428571428572,0.0,0.0,0.4758489312169312,0.65915162,0.1106491428571429,Low,Low,Medium,Selective,Indirect,Delay,Mixed,Mixed,Low
Q43_A,043_A,43,Core,1.3,EmotionalNeeds,IntimacyThreshold,A,They'll lose interest once they see the parts I keep hidden.,Performer,,0.56,0.48,0.62,0.4,0.5622857142857143,0.1725028571428572,0.9375,0.5883999999999999,0.0,0.3571428571428572,0.0,0.2,0.5645541587301588,0.7170124199999999,0.1059291428571429,Low,Medium,High,Selective,Indirect,Delay,Mixed,Mixed,Low
Q43_B,043_B,43,Core,1.3,EmotionalNeeds,IntimacyThreshold,B,I'll mess it up by needing too much or being too sensitive.,Phantom Seeker,,0.74,0.74,0.7,0.2,0.4462857142857143,0.3013721904761905,0.625,0.5618666666666666,0.0,0.3571428571428572,0.3333333333333333,0.2,0.5435320719576721,0.5273565786666666,0.1983696761904762,Low,Low,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q43_C,043_C,43,Core,1.3,EmotionalNeeds,IntimacyThreshold,C,"They'll depend on me too much, and I'll feel trapped again.",Icebox,,0.36,0.28,0.76,0.2,0.4642857142857142,0.2007828571428572,0.6875,0.5188,0.0,0.3571428571428572,0.0,0.0,0.4525541587301587,0.6025705800000001,0.1115851428571429,Low,Low,Medium,Selective,Avoidant,Suppress,Mixed,Mixed,Low
Q43_D,043_D,43,Core,1.3,EmotionalNeeds,IntimacyThreshold,D,It's not real. I assume it'll shift once they get comfortable. I just don't trust the early glow.,Analyzer,,0.68,0.74,0.72,0.8,0.8599999999999999,0.05128800000000001,0.5,0.8001333333333333,0.0,0.0,0.0,0.8,0.8155911153439154,0.6491039359999999,0.0102576,Low,High,Medium,Measured,Logical,Co-repair,Slow-build,Calm-seeking,Low
Q43_E,043_E,43,Core,1.3,EmotionalNeeds,IntimacyThreshold,E,"They'll ask me to slow down, and I won't know how. I fall hard and then wonder why they didn't catch me.",Fixer,,0.74,0.92,0.72,0.6,0.7839999999999999,0.06514400000000002,0.4374999999999999,0.7586666666666666,0.0,0.0,0.0,0.6,0.7586789544973543,0.5754584679999999,0.0130288,Low,High,Medium,Measured,Emotional,Co-repair,Slow-build,Calm-seeking,Low
Q44_A,044_A,44,Core,1.3,EmotionalNeeds,IntimacyThreshold,A,I don't want to seem dramatic. I've learned silence protects me better than honesty does.,Icebox,,0.36,0.28,0.76,0.2,0.4642857142857142,0.2007828571428572,0.6875,0.5188,0.0,0.3571428571428572,0.0,0.0,0.4525541587301587,0.6025705800000001,0.1115851428571429,Low,Low,Medium,Selective,Avoidant,Suppress,Mixed,Mixed,Low
Q44_B,044_B,44,Core,1.3,EmotionalNeeds,IntimacyThreshold,B,"I'm scared they'll think I'm too much, or worse, they'll leave.",Phantom Seeker,,0.74,0.74,0.7,0.2,0.5222857142857142,0.1773988571428572,0.625,0.5885333333333332,0.0,0.3571428571428572,0.0,0.2,0.5554135534391534,0.5420278319999999,0.1069083428571429,Low,Medium,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q44_C,044_C,44,Core,1.3,EmotionalNeeds,IntimacyThreshold,C,I can't always tell if I'm overreacting or just reacting late... so I keep it in.,Analyzer,,0.68,0.74,0.72,0.4,0.6362857142857142,0.1546948571428571,0.5,0.6547999999999999,0.0,0.3571428571428572,0.0,0.4,0.6375931809523809,0.543008544,0.1023675428571429,Low,Medium,Low,Measured,Logical,Re-engage,Mixed,Calm-seeking,Low
Q44_D,044_D,44,Core,1.3,EmotionalNeeds,IntimacyThreshold,D,"I wait for the right moment to bring it up, but that moment never comes. So I smile through it and let it fester.",Performer,,0.56,0.48,0.62,0.2,0.3702857142857143,0.4339695238095239,0.9375,0.4624,0.0,0.3571428571428572,0.6666666666666666,0.0,0.4600859682539682,0.6524913533333334,0.2915558095238096,Low,Low,Medium,Selective,Indirect,Delay,Rush-risk,Mixed,Low
Q44_E,044_E,44,Core,1.3,EmotionalNeeds,IntimacyThreshold,E,"I try to fix it without saying anything. If I love you, I'd rather work around the pain than risk more of it.",Fixer,,0.74,0.92,0.72,0.8,0.8959999999999999,0.04154400000000001,0.4374999999999999,0.8313333333333333,0.0,0.0,0.0,0.8,0.8473841820105821,0.6333192679999999,0.008308800000000002,Low,High,Medium,Open,Emotional,Co-repair,Slow-build,Calm-seeking,Low
Q45_A,045_A,45,Core,1.35,EmotionalNeeds,IntimacyThreshold,A,"If they noticed without me having to say anything , just read me and pulled me back in.",Phantom Seeker,,0.74,0.74,0.7,0.2,0.4462857142857143,0.3013721904761905,0.625,0.5618666666666666,0.0,0.3571428571428572,0.3333333333333333,0.2,0.5435320719576721,0.5273565786666666,0.1983696761904762,Low,Low,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q45_B,045_B,45,Core,1.35,EmotionalNeeds,IntimacyThreshold,B,"If they gave me space without making me feel guilty , just stayed steady in the background.",Icebox,,0.36,0.28,0.76,0.4,0.6080000000000001,0.2286293333333333,0.6875,0.6014666666666667,0.0,0.0,0.3333333333333333,0.2,0.5610208338624338,0.7161908786666666,0.1123925333333333,Low,Medium,High,Selective,Avoidant,Delay,Mixed,Mixed,Low
Q45_C,045_C,45,Core,1.35,EmotionalNeeds,IntimacyThreshold,C,"If they directly asked, ""You good?"" but gently , just enough to open the door.",Analyzer,,0.68,0.74,0.72,1.0,0.9079999999999999,0.03664800000000001,0.5,0.8361333333333333,0.0,0.0,0.0,0.8,0.8676059724867726,0.6635138559999999,0.007329600000000001,Low,High,Medium,Open,Logical,Co-repair,Slow-build,Mixed,Low
Q45_D,045_D,45,Core,1.35,EmotionalNeeds,IntimacyThreshold,D,"If they reminded me what we are , through words, effort, or energy. Something consistent.",Fixer,,0.74,0.92,0.72,1.0,0.972,0.02298400000000001,0.4374999999999999,0.8673333333333333,0.0,0.0,0.0,1.0,0.9211412613756613,0.6478389479999999,0.004596800000000002,Low,High,Medium,Open,Emotional,Co-repair,Slow-build,Calm-seeking,Low
Q45_E,045_E,45,Core,1.35,EmotionalNeeds,IntimacyThreshold,E,"If they didn't try to solve it , just sat with me in it. Showed me they don't need me to be okay to stay.",Regulated Grown-Up,,0.9,0.92,0.74,1.0,0.974,0.018368,0.1875,0.9327999999999999,0.0,0.0,0.0,1.0,0.956688,0.5853981959999999,0.0036736,Low,High,Medium,Open,Direct,Co-repair,Slow-build,Calm-seeking,Low
Q46_A,046_A,46,Core,1.35,EmotionalNeeds,IntimacyThreshold,A,I isolate. Silence helps me sort what's mine vs. what was theirs.,Icebox,,0.36,0.28,0.76,0.4,0.6119999999999999,0.114736,0.6875,0.5914666666666666,0.0,0.0,0.0,0.2,0.5539541671957672,0.676179892,0.0229472,Low,Medium,Medium,Selective,Avoidant,Delay,Mixed,Mixed,Low
Q46_B,046_B,46,Core,1.35,EmotionalNeeds,IntimacyThreshold,B,"I spiral a bit, replaying everything, wondering what I could've done differently.",Phantom Seeker,,0.74,0.74,0.7,0.2,0.4582857142857142,0.1875588571428572,0.625,0.5518666666666666,0.0,0.3571428571428572,0.0,0.0,0.5106158814814815,0.484543352,0.1089403428571429,Low,Low,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q46_C,046_C,46,Core,1.35,EmotionalNeeds,IntimacyThreshold,C,"I try to understand the pattern. If I can decode it, maybe I won't repeat it.",Analyzer,,0.68,0.74,0.72,1.0,0.9079999999999999,0.03664800000000001,0.5,0.8361333333333333,0.0,0.0,0.0,0.8,0.8676059724867726,0.6635138559999999,0.007329600000000001,Low,High,Medium,Open,Logical,Co-repair,Slow-build,Mixed,Low
Q46_D,046_D,46,Core,1.35,EmotionalNeeds,IntimacyThreshold,D,"I stay in motion. Work, plans, people. Anything but stillness.",Performer,,0.56,0.48,0.62,0.2,0.4102857142857143,0.3150361904761905,0.9375,0.4890666666666667,0.0,0.3571428571428572,0.3333333333333333,0.0,0.4679674497354498,0.6558214866666667,0.2011024761904762,Low,Low,Medium,Selective,Indirect,Delay,Mixed,Mixed,Low
Q46_E,046_E,46,Core,1.35,EmotionalNeeds,IntimacyThreshold,E,"I sit with it. Write, reflect, pray. I don't rush the grief, I honor it.",Regulated Grown-Up,,0.9,0.92,0.74,1.0,0.974,0.018368,0.1875,0.9327999999999999,0.0,0.0,0.0,1.0,0.956688,0.5853981959999999,0.0036736,Low,High,Medium,Open,Direct,Co-repair,Slow-build,Calm-seeking,Low
Q47_A,047_A,47,Core,1.35,EmotionalNeeds,IntimacyThreshold,A,Guilty. I'm not used to people giving without a reason.,Fixer,,0.74,0.92,0.72,0.4,0.5602857142857143,0.2751641904761905,0.4374999999999999,0.6226666666666666,0.0,0.3571428571428572,0.3333333333333333,0.4,0.6344493164021165,0.4551779026666666,0.1931280761904762,Low,Medium,Low,Measured,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q47_B,047_B,47,Core,1.35,EmotionalNeeds,IntimacyThreshold,B,Exposed. I wonder what they'll expect in return.,Icebox,,0.36,0.28,0.76,0.2,0.4642857142857142,0.2007828571428572,0.6875,0.5188,0.0,0.3571428571428572,0.0,0.0,0.4525541587301587,0.6025705800000001,0.1115851428571429,Low,Low,Medium,Selective,Avoidant,Suppress,Mixed,Mixed,Low
Q47_C,047_C,47,Core,1.35,EmotionalNeeds,IntimacyThreshold,C,Relieved. It's rare. I try not to get too used to it.,Survivor,,0.74,0.74,0.72,0.6,0.7839999999999999,0.06867200000000001,0.4374999999999999,0.7370666666666665,0.0,0.0,0.0,0.6,0.7380461544973543,0.5753596839999999,0.0137344,Low,High,Medium,Measured,Emotional,Co-repair,Slow-build,Calm-seeking,Low
Q47_D,047_D,47,Core,1.35,EmotionalNeeds,IntimacyThreshold,D,Skeptical. I question whether it's genuine or just temporary.,Analyzer,,0.68,0.74,0.72,0.4,0.5962857142857143,0.2736281904761905,0.5,0.6281333333333333,0.0,0.3571428571428572,0.3333333333333333,0.4,0.6297116994708996,0.5396784106666667,0.1928208761904762,Low,Medium,Low,Measured,Logical,Re-engage,Mixed,Calm-seeking,Low
Q47_E,047_E,47,Core,1.35,EmotionalNeeds,IntimacyThreshold,E,"Grateful. It feels earned somehow, like the healing version of what I always needed.",Romantic Idealist,,0.74,0.48,0.62,0.8,0.822,0.05932800000000001,0.7499999999999999,0.7625333333333333,0.0,0.0,0.0,0.6,0.7761401947089948,0.766808816,0.0118656,Low,High,High,Measured,Emotional,Re-engage,Slow-build,Mixed,Low
Q48_A,048_A,48,Core,1.35,EmotionalNeeds,IntimacyThreshold,A,When they start asking deeper questions. I don't like being studied.,Icebox,,0.36,0.28,0.76,0.2,0.4642857142857142,0.2007828571428572,0.6875,0.5188,0.0,0.3571428571428572,0.0,0.0,0.4525541587301587,0.6025705800000001,0.1115851428571429,Low,Low,Medium,Selective,Avoidant,Suppress,Mixed,Mixed,Low
Q48_B,048_B,48,Core,1.35,EmotionalNeeds,IntimacyThreshold,B,When I can't tell how they're really feeling. I hate guessing.,Phantom Seeker,,0.74,0.74,0.7,0.2,0.5089523809523809,0.2170433015873016,0.625,0.5796444444444444,0.0,0.3571428571428572,0.1111111111111111,0.2,0.5527863929453263,0.5409177875555555,0.137059453968254,Low,Medium,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q48_C,048_C,48,Core,1.35,EmotionalNeeds,IntimacyThreshold,C,When they stop doing the little things-I start wondering if I misread it all.,Analyzer,,0.68,0.74,0.72,0.6,0.7839999999999999,0.06984800000000001,0.5,0.7274666666666666,0.0,0.0,0.0,0.6,0.7308858878306878,0.6025842559999999,0.0139696,Low,High,Medium,Measured,Logical,Re-engage,Slow-build,Calm-seeking,Low
Q48_D,048_D,48,Core,1.35,EmotionalNeeds,IntimacyThreshold,D,When they show up too much. I get overwhelmed and start backing up.,Survivor,,0.74,0.74,0.72,0.4,0.6002857142857143,0.1597588571428571,0.4374999999999999,0.6277333333333333,0.0,0.3571428571428572,0.0,0.4,0.6216979978835978,0.4584092519999999,0.1033803428571429,Low,Medium,Low,Measured,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q48_E,048_E,48,Core,1.35,EmotionalNeeds,IntimacyThreshold,E,When I finally exhale-and realize I don't fully trust that peace yet.,Romantic Idealist,,0.74,0.48,0.62,0.6,0.7739999999999999,0.07396800000000002,0.7499999999999999,0.7265333333333333,0.0,0.0,0.0,0.6,0.7241253375661374,0.7523988960000001,0.0147936,Low,High,High,Measured,Emotional,Re-engage,Slow-build,Mixed,Low
Q49_A,049_A,49,Core,1.4,EmotionalNeeds,IntimacyThreshold,A,"That feeling of being needed for what I could give, not for who I was.",Fixer,,0.74,0.92,0.72,0.4,0.6002857142857143,0.1562308571428571,0.4374999999999999,0.6493333333333332,0.0,0.3571428571428572,0.0,0.4,0.6423307978835979,0.458508036,0.1026747428571429,Low,Medium,Low,Measured,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q49_B,049_B,49,Core,1.4,EmotionalNeeds,IntimacyThreshold,B,"The fear that if I say how I really feel, they'll leave-or worse, stay but pull away.",Phantom Seeker,,0.74,0.74,0.7,0.2,0.4582857142857142,0.1875588571428572,0.625,0.5518666666666666,0.0,0.3571428571428572,0.0,0.0,0.5106158814814815,0.484543352,0.1089403428571429,Low,Low,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q49_C,049_C,49,Core,1.4,EmotionalNeeds,IntimacyThreshold,C,"Those moments where I felt like the adult in the room, even as a kid.",Analyzer,,0.68,0.74,0.72,0.6,0.7839999999999999,0.06984800000000001,0.5,0.7274666666666666,0.0,0.0,0.0,0.6,0.7308858878306878,0.6025842559999999,0.0139696,Low,High,Medium,Measured,Logical,Re-engage,Slow-build,Calm-seeking,Low
Q49_D,049_D,49,Core,1.4,EmotionalNeeds,IntimacyThreshold,D,"The peace of being invisible. No demands, no chaos, just quiet.",Icebox,,0.36,0.28,0.76,0.4,0.648,0.109696,0.6875,0.6281333333333333,0.0,0.0,0.0,0.2,0.5689023153439154,0.719521012,0.0219392,Low,Medium,High,Selective,Avoidant,Delay,Mixed,Mixed,Low
Q49_E,049_E,49,Core,1.4,EmotionalNeeds,IntimacyThreshold,E,"The hope that this time, someone might actually stay long enough to prove me wrong.",Romantic Idealist,,0.74,0.48,0.62,0.8,0.822,0.05932800000000001,0.7499999999999999,0.7625333333333333,0.0,0.0,0.0,0.6,0.7761401947089948,0.766808816,0.0118656,Low,High,High,Measured,Emotional,Re-engage,Slow-build,Mixed,Low
Q50_A,050_A,50,Core,1.4,EmotionalNeeds,IntimacyThreshold,A,That I'll get used to it... and then lose it. I don't survive things twice.,Survivor,,0.74,0.74,0.72,0.4,0.6229523809523809,0.1931633015873016,0.4374999999999999,0.655511111111111,0.0,0.3571428571428572,0.1111111111111111,0.4,0.6421262871252204,0.5146739275555555,0.132283453968254,Low,Medium,Low,Measured,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q50_B,050_B,50,Core,1.4,EmotionalNeeds,IntimacyThreshold,B,That they'll see the real me and change their mind. I always feel like I'm on borrowed time.,Phantom Seeker,,0.74,0.74,0.7,0.2,0.4582857142857142,0.1875588571428572,0.625,0.5518666666666666,0.0,0.3571428571428572,0.0,0.0,0.5106158814814815,0.484543352,0.1089403428571429,Low,Low,Low,Selective,Emotional,Re-engage,Mixed,Calm-seeking,Low
Q50_C,050_C,50,Core,1.4,EmotionalNeeds,IntimacyThreshold,C,That I'll owe them softness forever. I don't know how to stay open without feeling exposed.,Icebox,,0.36,0.28,0.76,0.4,0.5840000000000001,0.119856,0.6875,0.5914666666666666,0.0,0.0,0.0,0.0,0.5241046433862435,0.6620365320000001,0.0239712,Low,Low,Medium,Selective,Avoidant,Delay,Mixed,Mixed,Low
Q50_D,050_D,50,Core,1.4,EmotionalNeeds,IntimacyThreshold,D,"That I'll mess it up. I take on so much, but I don't always know how to receive.",Fixer,,0.74,0.92,0.72,0.8,0.8959999999999999,0.04154400000000001,0.4374999999999999,0.8313333333333333,0.0,0.0,0.0,0.8,0.8473841820105821,0.6333192679999999,0.008308800000000002,Low,High,Medium,Open,Emotional,Co-repair,Slow-build,Calm-seeking,Low
Q50_E,050_E,50,Core,1.4,EmotionalNeeds,IntimacyThreshold,E,That it won't last. Even good things leave. Even love like that.,Romantic Idealist,,0.74,0.48,0.62,0.8,0.822,0.05932800000000001,0.7499999999999999,0.7625333333333333,0.0,0.0,0.0,0.6,0.7761401947089948,0.766808816,0.0118656,Low,High,High,Measured,Emotional,Re-engage,Slow-build,Mixed,Low
Q51_A,100_A,100,Shadow,1.3,ShadowPattern,IntegrityRisk,A,I turn it into a game-see how far they'll go.,,Manipulator,0.5,0.5,0.68,0.4,0.502,0.4381333333333333,0.5625,0.5,0.6,0.0,0.3333333333333333,0.4,0.4640634920634921,0.543,0.4242933333333333,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q51_B,100_B,100,Shadow,1.3,ShadowPattern,IntegrityRisk,B,I get colder. They'll back off eventually.,,Stonewaller,0.5,0.5,0.68,0.6,0.6040000000000001,0.4710666666666667,0.5625,0.5,0.6,0.0,0.6666666666666666,0.6,0.5246666666666666,0.543,0.4475466666666666,Medium,Low,Low,Guarded,Mixed,Delay,Mixed,Mixed,Low
Q51_C,100_C,100,Shadow,1.3,ShadowPattern,IntegrityRisk,C,I say the right things... even if I don't mean them.,,Love Bomber,0.5,0.5,0.68,0.4,0.542,0.30288,0.5625,0.5,0.0,0.0,0.0,0.4,0.5014603174603176,0.543,0.210576,Low,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q51_D,100_D,100,Shadow,1.3,ShadowPattern,IntegrityRisk,D,I shape-shift a little to match their energy.,,Chameleon,0.5,0.5,0.68,0.4,0.502,0.4206133333333333,0.5625,0.5,0.0,0.0,0.3333333333333333,0.4,0.497968253968254,0.543,0.3007893333333333,Medium,Low,Low,Selective,Mixed,Delay,Mixed,Mixed,Low
Q51_E,100_E,100,Shadow,1.3,ShadowPattern,IntegrityRisk,E,"I start pulling back affection to make it feel ""fair.""",,Scorekeeper,0.5,0.5,0.68,0.2,0.4,0.3876800000000001,0.5625,0.5,0.0,0.0,0.0,0.2,0.4373650793650794,0.543,0.277536,Low,Low,Low,Guarded,Mixed,Delay,Rush-risk,Mixed,Low
